VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
SimpleFlight	1739253996616	-4.79479	-8.92375	-5.45349	0.997888	0.0649215	0.0014328	-0.00155298	img_SimpleFlight__0_1739254041219913000.png
SimpleFlight	1739253996880	-4.47938	-8.463	-5.46659	0.998743	0.0464423	0.0187502	0.00189284	img_SimpleFlight__0_1739254041483734500.png
SimpleFlight	1739253997135	-4.20174	-7.96174	-5.47512	0.998141	-0.00266292	0.0607984	0.00320984	img_SimpleFlight__0_1739254041739108400.png
SimpleFlight	1739253997396	-4.00745	-7.4648	-5.55012	0.993704	-0.0908956	0.0649099	0.00873921	img_SimpleFlight__0_1739254041999759600.png
SimpleFlight	1739253997657	-3.87618	-7.03225	-5.47781	0.999136	0.0189885	-0.0363455	0.00680808	img_SimpleFlight__0_1739254042260791400.png
SimpleFlight	1739253997933	-3.68399	-6.54953	-5.42508	0.998273	0.0282676	-0.0515061	-8.4184e-05	img_SimpleFlight__0_1739254042536528700.png
SimpleFlight	1739253998194	-3.42848	-6.05539	-5.42863	0.99881	0.00688021	-0.0482421	-0.0021388	img_SimpleFlight__0_1739254042796523500.png
SimpleFlight	1739253998461	-3.10259	-5.54681	-5.43136	0.99821	-0.0596591	0.000469151	-0.00425024	img_SimpleFlight__0_1739254043065159800.png
SimpleFlight	1739253998680	-2.82987	-5.18867	-5.47724	0.994576	-0.0872654	0.0564837	-0.00347948	img_SimpleFlight__0_1739254043338792700.png
SimpleFlight	1739253998947	-2.54431	-4.82763	-5.4753	0.999361	0.0353048	-0.0055109	0.00076	img_SimpleFlight__0_1739254043605215100.png
SimpleFlight	1739253999205	-2.26746	-4.44351	-5.47656	0.998358	0.0551788	-0.015107	0.00282556	img_SimpleFlight__0_1739254043864476700.png
SimpleFlight	1739253999469	-1.9661	-3.97931	-5.48293	0.998951	0.0451662	-0.00725736	0.00193666	img_SimpleFlight__0_1739254044129481100.png
SimpleFlight	1739253999733	-1.65629	-3.45642	-5.47985	0.999648	0.0248384	0.00926043	0.00049307	img_SimpleFlight__0_1739254044392304600.png
SimpleFlight	1739253999997	-1.36316	-2.90665	-5.4815	0.997484	-0.0534003	0.0465925	0.00170758	img_SimpleFlight__0_1739254044657952300.png
SimpleFlight	1739254000267	-1.13208	-2.41399	-5.53582	0.999759	-0.0145672	0.0161231	0.00307647	img_SimpleFlight__0_1739254044926187000.png
SimpleFlight	1739254000534	-0.925032	-1.94878	-5.43128	0.999259	0.0355034	-0.0147616	0.00175521	img_SimpleFlight__0_1739254045193516000.png
SimpleFlight	1739254000807	-0.69425	-1.4253	-5.39171	0.999589	0.0258208	-0.0124793	4.99352e-05	img_SimpleFlight__0_1739254045466453800.png
SimpleFlight	1739254001071	-0.459466	-0.896885	-5.36805	0.996964	-0.0713056	0.031275	4.82859e-07	img_SimpleFlight__0_1739254045732563900.png
SimpleFlight	1739254001344	-0.255834	-0.441514	-5.40293	0.999943	-0.0103477	-0.000928966	0.00259165	img_SimpleFlight__0_1739254046003569800.png
SimpleFlight	1739254001608	-0.0629541	-0.0256603	-5.38677	0.998633	0.0428729	-0.0297768	0.00279501	img_SimpleFlight__0_1739254046267800000.png
SimpleFlight	1739254001872	0.167885	0.442458	-5.39009	0.999023	0.0348001	-0.0272133	0.00104786	img_SimpleFlight__0_1739254046533540100.png
SimpleFlight	1739254002143	0.439265	0.963498	-5.38025	0.999047	-0.0410729	0.0147624	-0.00045534	img_SimpleFlight__0_1739254046802104700.png
SimpleFlight	1739254002413	0.691685	1.42823	-5.42975	0.9988	-0.0428452	0.023695	0.000707157	img_SimpleFlight__0_1739254047071490200.png
SimpleFlight	1739254002683	0.918116	1.84351	-5.40786	0.998979	0.0406193	-0.0196506	0.00239345	img_SimpleFlight__0_1739254047343758800.png
SimpleFlight	1739254002950	1.16507	2.30246	-5.40784	0.999006	0.0404913	-0.0185895	0.00151397	img_SimpleFlight__0_1739254047610021100.png
SimpleFlight	1739254003217	1.43548	2.81257	-5.39753	0.999683	-0.0212131	0.0135088	0.000626155	img_SimpleFlight__0_1739254047876028000.png
SimpleFlight	1739254003487	1.68737	3.29406	-5.44253	0.99505	-0.0876351	0.0468279	0.00150876	img_SimpleFlight__0_1739254048145947100.png
SimpleFlight	1739254003757	1.88928	3.68165	-5.44677	0.999453	0.0282389	-0.01694	0.0029877	img_SimpleFlight__0_1739254048417257200.png
SimpleFlight	1739254004021	2.10291	4.0863	-5.4497	0.998169	0.052329	-0.030279	0.00203412	img_SimpleFlight__0_1739254048680874000.png
SimpleFlight	1739254004288	2.35912	4.56434	-5.45932	0.998831	0.0417497	-0.0243433	0.00108301	img_SimpleFlight__0_1739254048948345100.png
SimpleFlight	1739254004555	2.64805	5.09759	-5.45719	0.999673	0.0217059	-0.0135081	0.000618233	img_SimpleFlight__0_1739254049214114800.png
SimpleFlight	1739254004825	2.95657	5.66129	-5.44979	0.998323	-0.0511348	0.0271323	0.000111294	img_SimpleFlight__0_1739254049485263900.png
SimpleFlight	1739254005092	3.22395	6.14549	-5.52039	0.995975	-0.0783853	0.0434423	0.00142301	img_SimpleFlight__0_1739254049752047000.png
SimpleFlight	1739254005365	3.4616	6.56735	-5.46407	0.99919	0.0269808	-0.029622	0.00383391	img_SimpleFlight__0_1739254050024812200.png
SimpleFlight	1739254005632	3.73291	7.01174	-5.45201	0.998876	0.0326142	-0.0343643	0.00155235	img_SimpleFlight__0_1739254050291993000.png
SimpleFlight	1739254005905	4.05798	7.50922	-5.44138	0.999686	0.0102574	-0.0228413	-0.000196433	img_SimpleFlight__0_1739254050564654200.png
SimpleFlight	1739254006169	4.39714	7.99462	-5.44016	0.996756	-0.0688517	0.0416586	-0.00131816	img_SimpleFlight__0_1739254050830677900.png
SimpleFlight	1739254006442	4.69364	8.40066	-5.50761	0.997121	-0.0639456	0.0407191	0.00137271	img_SimpleFlight__0_1739254051101812300.png
SimpleFlight	1739254006712	4.95418	8.73564	-5.46711	0.998531	0.0187899	-0.0505426	0.00526527	img_SimpleFlight__0_1739254051371546100.png
SimpleFlight	1739254006976	5.274	9.08195	-5.47102	0.998316	0.02016	-0.0543713	0.00176596	img_SimpleFlight__0_1739254051638052900.png
SimpleFlight	1739254007243	5.66975	9.45694	-5.46874	0.999362	-0.00422427	-0.0354364	-0.00117442	img_SimpleFlight__0_1739254051903597900.png
SimpleFlight	1739254007510	6.1067	9.81962	-5.46881	0.997198	-0.0567274	0.0486303	-0.00356743	img_SimpleFlight__0_1739254052172550000.png
SimpleFlight	1739254007786	6.49227	10.1024	-5.54059	0.993892	-0.069115	0.0860172	-0.00137063	img_SimpleFlight__0_1739254052447241700.png
SimpleFlight	1739254008056	6.77909	10.2882	-5.49383	0.993768	-0.103916	-0.038864	0.0108063	img_SimpleFlight__0_1739254052717174800.png
SimpleFlight	1739254008320	7.11001	10.3221	-5.48366	0.993668	-0.0982796	-0.05445	0.000313446	img_SimpleFlight__0_1739254052981535500.png
SimpleFlight	1739254008593	7.53016	10.2096	-5.47954	0.995269	-0.0919386	-0.0292286	-0.0115098	img_SimpleFlight__0_1739254053255685200.png
SimpleFlight	1739254008863	7.98013	9.96642	-5.48174	0.997161	-0.0726932	0.0172054	-0.00949905	img_SimpleFlight__0_1739254053523779500.png
SimpleFlight	1739254009130	8.39646	9.62247	-5.50372	0.994158	-0.0268255	0.104475	-0.00378474	img_SimpleFlight__0_1739254053790810900.png
SimpleFlight	1739254009400	8.69827	9.25589	-5.44517	0.995512	0.0479694	0.081422	-0.00510754	img_SimpleFlight__0_1739254054060585600.png
SimpleFlight	1739254009670	8.87188	8.91417	-5.44634	0.997649	-0.0666663	0.0152238	0.00446481	img_SimpleFlight__0_1739254054330877400.png
SimpleFlight	1739254009934	9.01346	8.49667	-5.47238	0.997738	-0.0665402	0.00913438	0.00269017	img_SimpleFlight__0_1739254054595783800.png
SimpleFlight	1739254010198	9.1414	7.99335	-5.48379	0.999073	-0.0391494	0.0179048	-0.000834375	img_SimpleFlight__0_1739254054860160700.png
SimpleFlight	1739254010471	9.24642	7.42528	-5.4821	0.998425	0.0463869	0.0313711	-0.00336695	img_SimpleFlight__0_1739254055132066800.png
SimpleFlight	1739254010738	9.29913	6.93861	-5.55116	0.996838	0.0772993	0.0178305	-0.0046065	img_SimpleFlight__0_1739254055401709500.png
SimpleFlight	1739254011005	9.3319	6.52159	-5.44777	0.998863	-0.043917	-0.0183584	-0.00265728	img_SimpleFlight__0_1739254055668065600.png
SimpleFlight	1739254011272	9.39168	6.04394	-5.41934	0.998484	-0.0497063	-0.0236367	0.000115677	img_SimpleFlight__0_1739254055934202500.png
SimpleFlight	1739254011539	9.48458	5.50022	-5.40329	0.999478	-0.0217139	-0.0239017	0.000533401	img_SimpleFlight__0_1739254056202973400.png
SimpleFlight	1739254011812	9.60708	4.93428	-5.40213	0.996314	0.0847028	0.0135249	0.00114087	img_SimpleFlight__0_1739254056476482100.png
SimpleFlight	1739254012082	9.71437	4.48843	-5.45126	0.999467	0.0289445	0.0151127	0.000376245	img_SimpleFlight__0_1739254056743751700.png
SimpleFlight	1739254012349	9.80186	4.08373	-5.43611	0.998152	-0.0604808	0.00587624	-0.00016486	img_SimpleFlight__0_1739254057012687400.png
SimpleFlight	1739254012613	9.87863	3.6082	-5.45253	0.998243	-0.058835	0.00696786	-0.000303334	img_SimpleFlight__0_1739254057276032700.png
SimpleFlight	1739254012877	9.9456	3.05668	-5.45829	0.999265	-0.0364691	0.0117733	-3.86105e-05	img_SimpleFlight__0_1739254057541250000.png
SimpleFlight	1739254013141	9.99611	2.46128	-5.45109	0.999278	0.0326917	0.0193605	-0.000788	img_SimpleFlight__0_1739254057803081400.png
SimpleFlight	1739254013402	10.0222	1.92437	-5.50362	0.994426	0.105109	0.008096	-0.00195257	img_SimpleFlight__0_1739254058066644900.png
SimpleFlight	1739254013666	10.037	1.47164	-5.49757	0.999356	-0.0353528	0.00614072	-0.000197077	img_SimpleFlight__0_1739254058330026700.png
SimpleFlight	1739254013927	10.0432	0.98872	-5.49769	0.998541	-0.0537071	0.00556626	0.000646803	img_SimpleFlight__0_1739254058591573700.png
SimpleFlight	1739254014194	10.042	0.426418	-5.48632	0.999157	-0.0406546	0.00565057	0.000505924	img_SimpleFlight__0_1739254058858010600.png
SimpleFlight	1739254014458	10.033	-0.181398	-5.47042	0.999914	-0.0114959	0.00639035	2.29273e-05	img_SimpleFlight__0_1739254059121033400.png
SimpleFlight	1739254014722	10.0157	-0.790437	-5.47683	0.996072	0.0885454	-0.000122406	-0.000773447	img_SimpleFlight__0_1739254059384958000.png
SimpleFlight	1739254014983	9.99704	-1.28447	-5.52808	0.999821	0.0187665	0.00251682	-0.000166882	img_SimpleFlight__0_1739254059647595000.png
SimpleFlight	1739254015247	9.97546	-1.75223	-5.50297	0.99874	-0.0497268	0.00679257	0.000558929	img_SimpleFlight__0_1739254059909859100.png
SimpleFlight	1739254015505	9.94613	-2.26421	-5.46498	0.998849	-0.0475209	0.00656338	0.000509541	img_SimpleFlight__0_1739254060167739600.png
SimpleFlight	1739254015763	9.90784	-2.8382	-5.45649	0.999584	-0.0282812	0.00566065	0.000221573	img_SimpleFlight__0_1739254060426665200.png
SimpleFlight	1739254016018	9.86291	-3.43666	-5.44179	0.999202	0.0399349	0.000798059	-0.000239658	img_SimpleFlight__0_1739254060683506600.png
SimpleFlight	1739254016279	9.8168	-3.98851	-5.49748	0.993965	0.10936	-0.00855373	-0.000278311	img_SimpleFlight__0_1739254060942974400.png
SimpleFlight	1739254016534	9.77551	-4.4379	-5.49121	0.999478	-0.0290635	0.0140435	0.00145216	img_SimpleFlight__0_1739254061198317100.png
SimpleFlight	1739254016795	9.71617	-4.9256	-5.48711	0.998741	-0.0469887	0.0175212	0.00101956	img_SimpleFlight__0_1739254061459594900.png
SimpleFlight	1739254017053	9.63491	-5.46466	-5.48531	0.999416	-0.0300476	0.0162946	0.000349098	img_SimpleFlight__0_1739254061716743700.png
SimpleFlight	1739254017308	9.53427	-6.03075	-5.47427	0.999696	0.0219815	0.0111173	-0.000394219	img_SimpleFlight__0_1739254061972165000.png
SimpleFlight	1739254017569	9.42398	-6.55837	-5.53096	0.993673	0.111045	-0.0169653	-0.000950919	img_SimpleFlight__0_1739254062235414500.png
SimpleFlight	1739254017830	9.32994	-6.96322	-5.54337	0.999814	-0.00503607	0.0185253	0.00198228	img_SimpleFlight__0_1739254062493560400.png
SimpleFlight	1739254018088	9.21912	-7.36224	-5.42743	0.998126	-0.050855	0.0339165	0.00277503	img_SimpleFlight__0_1739254062752279900.png
SimpleFlight	1739254018343	9.05987	-7.82709	-5.43342	0.9986	-0.0427326	0.031133	0.00158276	img_SimpleFlight__0_1739254063008962000.png
SimpleFlight	1739254018625	8.83895	-8.39937	-5.42957	0.999676	-0.0113408	0.0227873	0.000275161	img_SimpleFlight__0_1739254063291082300.png
SimpleFlight	1739254018880	8.61622	-8.91801	-5.44078	0.996145	0.0822945	-0.0303437	-0.00119571	img_SimpleFlight__0_1739254063545855400.png
SimpleFlight	1739254019135	8.42753	-9.33435	-5.50666	0.993647	0.102762	-0.0458811	0.000259382	img_SimpleFlight__0_1739254063800659000.png
SimpleFlight	1739254019390	8.27826	-9.64316	-5.47688	0.995858	0.0499851	0.0751895	0.0106837	img_SimpleFlight__0_1739254064055035400.png
SimpleFlight	1739254019651	8.02345	-9.88675	-5.49729	0.994694	0.0343333	0.0969643	0.00181795	img_SimpleFlight__0_1739254064317865800.png
SimpleFlight	1739254019921	7.6349	-10.0894	-5.46776	0.995924	0.0458406	0.0771178	-0.00930209	img_SimpleFlight__0_1739254064585490000.png
SimpleFlight	1739254020173	7.16832	-10.2128	-5.48011	0.997264	0.0647597	0.0340953	-0.0104075	img_SimpleFlight__0_1739254064838269800.png
SimpleFlight	1739254020425	6.66488	-10.2521	-5.50715	0.994394	0.0889998	-0.0565627	-0.00776965	img_SimpleFlight__0_1739254065089860800.png
SimpleFlight	1739254020683	6.21874	-10.1998	-5.50035	0.994819	0.0212151	-0.0992067	-0.00656931	img_SimpleFlight__0_1739254065348630300.png
SimpleFlight	1739254020941	5.87551	-10.0781	-5.48081	0.995722	0.0918624	-0.00526492	0.00850225	img_SimpleFlight__0_1739254065607916900.png
SimpleFlight	1739254021193	5.55956	-9.84138	-5.49765	0.995602	0.0935201	-0.00373623	0.00417064	img_SimpleFlight__0_1739254065857891200.png
SimpleFlight	1739254021445	5.24373	-9.49981	-5.47734	0.997303	0.068683	-0.0257032	-0.00287194	img_SimpleFlight__0_1739254066110518400.png
SimpleFlight	1739254021703	4.96154	-9.05838	-5.4885	0.997246	0.0210064	-0.0709646	-0.00486131	img_SimpleFlight__0_1739254066369084300.png
SimpleFlight	1739254021958	4.77711	-8.60082	-5.52097	0.99387	-0.0709239	-0.084328	-0.00894535	img_SimpleFlight__0_1739254066625543500.png
SimpleFlight	1739254022216	4.68017	-8.196	-5.46848	0.999132	0.0144205	0.0384343	-0.00712208	img_SimpleFlight__0_1739254066881573100.png
SimpleFlight	1739254022477	4.53277	-7.77184	-5.42573	0.997576	0.0248521	0.0649992	3.84539e-05	img_SimpleFlight__0_1739254067143544800.png
SimpleFlight	1739254022759	4.27324	-7.28005	-5.42947	0.998023	-0.00682939	0.0623919	0.00314291	img_SimpleFlight__0_1739254067426506900.png
SimpleFlight	1739254023029	3.93576	-6.82669	-5.44477	0.996396	-0.0837939	0.0112838	0.00681332	img_SimpleFlight__0_1739254067696688500.png
SimpleFlight	1739254023299	3.57547	-6.4993	-5.52003	0.998528	-0.0421838	-0.032562	0.0101389	img_SimpleFlight__0_1739254067965387500.png
SimpleFlight	1739254023587	3.22146	-6.20026	-5.49636	0.99782	0.06571	0.00617571	0.000245702	img_SimpleFlight__0_1739254068253002400.png
SimpleFlight	1739254023890	2.84528	-5.78257	-5.49719	0.997857	0.065235	-0.00184612	-0.00475215	img_SimpleFlight__0_1739254068556958200.png
SimpleFlight	1739254024169	2.50344	-5.2976	-5.4794	0.998623	0.0468189	-0.0235379	-0.00228628	img_SimpleFlight__0_1739254068835821300.png
SimpleFlight	1739254024436	2.21407	-4.76903	-5.4794	0.997647	-0.00506793	-0.0683621	-0.00103123	img_SimpleFlight__0_1739254069104865600.png
SimpleFlight	1739254024718	2.02279	-4.23254	-5.55574	0.998402	-0.0393995	-0.0400159	-0.0062709	img_SimpleFlight__0_1739254069387054800.png
SimpleFlight	1739254024988	1.89231	-3.75768	-5.4347	0.999221	0.0298015	0.0257168	-0.00275534	img_SimpleFlight__0_1739254069656637300.png
SimpleFlight	1739254025255	1.72697	-3.24891	-5.38803	0.99907	0.0223069	0.0368958	0.000836729	img_SimpleFlight__0_1739254069922378700.png
SimpleFlight	1739254025537	1.50076	-2.68939	-5.35741	0.997609	-0.06752	-0.0143404	0.00327974	img_SimpleFlight__0_1739254070206049800.png
SimpleFlight	1739254025807	1.29427	-2.24256	-5.39077	0.999679	-0.0253056	-0.000563355	-0.00101087	img_SimpleFlight__0_1739254070476632900.png
SimpleFlight	1739254026071	1.09417	-1.84422	-5.374	0.998523	0.0386253	0.0379902	-0.00397231	img_SimpleFlight__0_1739254070738748000.png
SimpleFlight	1739254026338	0.842038	-1.39466	-5.38131	0.998778	0.0329952	0.0367448	-0.00205492	img_SimpleFlight__0_1739254071005993900.png
SimpleFlight	1739254026608	0.537861	-0.898715	-5.37475	0.999511	-0.0308276	-0.00523007	0.000832572	img_SimpleFlight__0_1739254071275438500.png
SimpleFlight	1739254026875	0.244892	-0.453109	-5.41967	0.997139	-0.0617901	-0.043548	0.000590837	img_SimpleFlight__0_1739254071544293100.png
SimpleFlight	1739254027139	-0.00641143	-0.0670936	-5.40272	0.999028	0.0432341	0.00848728	-0.00141015	img_SimpleFlight__0_1739254071806602800.png
SimpleFlight	1739254027406	-0.267175	0.3744	-5.40485	0.99874	0.0495007	0.0080821	-0.00175792	img_SimpleFlight__0_1739254072073973900.png
SimpleFlight	1739254027670	-0.533827	0.874428	-5.40166	0.999624	0.0245064	-0.0122179	-0.00122269	img_SimpleFlight__0_1739254072339095100.png
SimpleFlight	1739254027937	-0.779706	1.38754	-5.42471	0.995674	-0.0815905	-0.0443799	-0.0024832	img_SimpleFlight__0_1739254072606313400.png
SimpleFlight	1739254028204	-0.975577	1.81762	-5.43582	0.999734	0.0209242	0.00935965	-0.00255097	img_SimpleFlight__0_1739254072874333400.png
SimpleFlight	1739254028474	-1.1809	2.2695	-5.42806	0.99881	0.0437578	0.0214961	-0.0010713	img_SimpleFlight__0_1739254073143717000.png
SimpleFlight	1739254028738	-1.40908	2.76638	-5.42339	0.999664	0.0227566	0.0123705	-0.000250007	img_SimpleFlight__0_1739254073407572000.png
SimpleFlight	1739254029002	-1.64645	3.27707	-5.42872	0.996527	-0.0755749	-0.0349664	-0.000411398	img_SimpleFlight__0_1739254073670460600.png
SimpleFlight	1739254029272	-1.84485	3.70109	-5.48038	0.999642	-0.0258248	-0.00648858	-0.00267945	img_SimpleFlight__0_1739254073941867200.png
SimpleFlight	1739254029542	-2.03504	4.09011	-5.464	0.998276	0.0466152	0.0355064	-0.00325356	img_SimpleFlight__0_1739254074209650800.png
SimpleFlight	1739254029803	-2.2639	4.52286	-5.47704	0.998378	0.0454011	0.0343259	-0.00160318	img_SimpleFlight__0_1739254074472238700.png
SimpleFlight	1739254030067	-2.54048	5.01899	-5.48146	0.999266	0.0287911	0.0252773	-0.000722278	img_SimpleFlight__0_1739254074736235000.png
SimpleFlight	1739254030334	-2.85371	5.55712	-5.47365	0.999954	-0.0037425	0.00889205	-0.000132932	img_SimpleFlight__0_1739254075003344000.png
SimpleFlight	1739254030601	-3.17001	6.07486	-5.50102	0.995311	-0.0838238	-0.0482555	0.000382565	img_SimpleFlight__0_1739254075270422800.png
SimpleFlight	1739254030865	-3.42955	6.48803	-5.52397	0.999987	-0.00149941	0.00426666	-0.00242012	img_SimpleFlight__0_1739254075536498800.png
SimpleFlight	1739254031132	-3.69421	6.89893	-5.42834	0.998851	0.036833	0.0305265	-0.00277914	img_SimpleFlight__0_1739254075801053100.png
SimpleFlight	1739254031393	-3.99484	7.34963	-5.41747	0.999247	0.0290484	0.0256903	-0.00107541	img_SimpleFlight__0_1739254076064247800.png
SimpleFlight	1739254031660	-4.33516	7.84616	-5.39925	0.999354	-0.0316034	-0.0171376	0.000320044	img_SimpleFlight__0_1739254076330159400.png
SimpleFlight	1739254031924	-4.64695	8.29068	-5.44925	0.994639	-0.0847449	-0.0592493	-0.00115526	img_SimpleFlight__0_1739254076594700000.png
SimpleFlight	1739254032191	-4.89315	8.63665	-5.47023	0.999614	-0.00491742	0.0267148	-0.00584332	img_SimpleFlight__0_1739254076860562300.png
SimpleFlight	1739254032452	-5.15862	8.95781	-5.47091	0.997892	0.0237746	0.0602628	-0.00387123	img_SimpleFlight__0_1739254077122554200.png
SimpleFlight	1739254032716	-5.50563	9.31075	-5.48466	0.998642	0.010875	0.0509468	0.00023395	img_SimpleFlight__0_1739254077387135000.png
SimpleFlight	1739254032980	-5.91809	9.67507	-5.48275	0.999422	-0.0291007	0.0174049	0.00239462	img_SimpleFlight__0_1739254077651339600.png
SimpleFlight	1739254033241	-6.33636	9.9866	-5.52623	0.994481	-0.0794675	-0.0684092	0.00349547	img_SimpleFlight__0_1739254077913349500.png
SimpleFlight	1739254033514	-6.68621	10.2066	-5.57764	0.995697	-0.0797829	-0.0471306	-0.00114321	img_SimpleFlight__0_1739254078184010300.png
SimpleFlight	1739254033778	-6.97811	10.3317	-5.46264	0.993056	-0.106299	0.0497295	-0.0081627	img_SimpleFlight__0_1739254078449669500.png
SimpleFlight	1739254034045	-7.35291	10.2736	-5.51369	0.994354	-0.097584	0.0413942	0.00483016	img_SimpleFlight__0_1739254078717866300.png
SimpleFlight	1739254034306	-7.76544	10.1046	-5.4638	0.996252	-0.0851538	0.0104254	0.0110481	img_SimpleFlight__0_1739254078978912100.png
SimpleFlight	1739254034567	-8.18985	9.80725	-5.48376	0.997219	-0.0613996	-0.0416907	0.00680168	img_SimpleFlight__0_1739254079240017600.png
SimpleFlight	1739254034831	-8.55853	9.42699	-5.50443	0.99076	0.00696776	-0.135398	0.00358588	img_SimpleFlight__0_1739254079504284000.png
SimpleFlight	1739254035101	-8.78841	9.05744	-5.51218	0.998911	-0.0109732	-0.0453345	0.00100883	img_SimpleFlight__0_1739254079771451100.png
SimpleFlight	1739254035368	-8.94476	8.68511	-5.47249	0.997706	-0.06686	-0.00984765	-0.0038781	img_SimpleFlight__0_1739254080038918600.png
SimpleFlight	1739254035632	-9.08007	8.2269	-5.4839	0.998359	-0.0564887	-0.00926838	-0.00158329	img_SimpleFlight__0_1739254080304240500.png
SimpleFlight	1739254035905	-9.20557	7.6775	-5.47995	0.999564	-0.0198795	-0.0217921	0.00125542	img_SimpleFlight__0_1739254080577067500.png
SimpleFlight	1739254036172	-9.29659	7.12513	-5.48956	0.995511	0.0885585	-0.0332397	0.00314411	img_SimpleFlight__0_1739254080843229600.png
SimpleFlight	1739254036448	-9.34786	6.65932	-5.52144	0.99999	-0.000392182	0.00283546	0.00356674	img_SimpleFlight__0_1739254081119672100.png
SimpleFlight	1739254036718	-9.39955	6.21006	-5.43536	0.99848	-0.0521768	0.0177334	0.000925332	img_SimpleFlight__0_1739254081391709500.png
SimpleFlight	1739254037006	-9.48341	5.6506	-5.42358	0.999061	-0.0391357	0.0186061	-0.000401147	img_SimpleFlight__0_1739254081678564500.png
SimpleFlight	1739254037279	-9.58992	5.06808	-5.40296	0.999087	0.0427032	0.000961015	-0.000803163	img_SimpleFlight__0_1739254081950837600.png
SimpleFlight	1739254037552	-9.69861	4.54865	-5.45156	0.994845	0.099498	-0.0195788	4.34204e-05	img_SimpleFlight__0_1739254082225140500.png
SimpleFlight	1739254037825	-9.7868	4.1238	-5.44581	0.999013	-0.0439369	-0.00656865	6.55829e-05	img_SimpleFlight__0_1739254082498725300.png
SimpleFlight	1739254038089	-9.86133	3.66551	-5.45465	0.998159	-0.0604119	-0.00542725	0.000267473	img_SimpleFlight__0_1739254082763417000.png
SimpleFlight	1739254038353	-9.92795	3.1292	-5.46316	0.998982	-0.0442952	-0.00849787	5.72084e-05	img_SimpleFlight__0_1739254083025183800.png
SimpleFlight	1739254038614	-9.98225	2.54385	-5.45819	0.999829	-0.00987371	-0.015613	6.44654e-05	img_SimpleFlight__0_1739254083289003700.png
SimpleFlight	1739254038881	-10.0169	1.95178	-5.48199	0.99558	0.0933719	-0.00993258	0.00165062	img_SimpleFlight__0_1739254083554729800.png
SimpleFlight	1739254039145	-10.0356	1.47479	-5.51221	0.999961	-0.00560188	-0.00679345	0.000627151	img_SimpleFlight__0_1739254083818570900.png
SimpleFlight	1739254039406	-10.0453	1.00925	-5.49982	0.998604	-0.0524365	-0.00627372	-0.000474248	img_SimpleFlight__0_1739254084079925200.png
SimpleFlight	1739254039664	-10.0467	0.487326	-5.48672	0.998894	-0.0466193	-0.00612348	-0.000607413	img_SimpleFlight__0_1739254084338581500.png
SimpleFlight	1739254039925	-10.0397	-0.100065	-5.47877	0.999654	-0.0254772	-0.00657726	-0.000221191	img_SimpleFlight__0_1739254084599576800.png
SimpleFlight	1739254040186	-10.024	-0.715617	-5.4656	0.999189	0.0397688	-0.00625528	0.000448133	img_SimpleFlight__0_1739254084859717000.png
SimpleFlight	1739254040447	-10.0016	-1.26623	-5.52304	0.993879	0.110426	0.00324157	0.000925817	img_SimpleFlight__0_1739254085121625200.png
SimpleFlight	1739254040708	-9.97944	-1.72817	-5.5137	0.999423	-0.0334395	-0.0059415	-0.000324365	img_SimpleFlight__0_1739254085382479300.png
SimpleFlight	1739254040963	-9.95122	-2.20834	-5.46925	0.998678	-0.050911	-0.00701439	-0.00062785	img_SimpleFlight__0_1739254085638127500.png
SimpleFlight	1739254041215	-9.91416	-2.74645	-5.46195	0.999263	-0.0378816	-0.00618815	-0.00041219	img_SimpleFlight__0_1739254085890043900.png
SimpleFlight	1739254041470	-9.86891	-3.33523	-5.4489	0.99996	-0.00762087	-0.00478508	-5.10159e-05	img_SimpleFlight__0_1739254086144134300.png
SimpleFlight	1739254041725	-9.81931	-3.91519	-5.46585	0.995567	0.0938011	0.00689002	0.000364738	img_SimpleFlight__0_1739254086400681900.png
SimpleFlight	1739254041986	-9.77562	-4.3954	-5.51356	0.999869	0.0146236	-0.00680896	-0.00104285	img_SimpleFlight__0_1739254086659400300.png
SimpleFlight	1739254042241	-9.72685	-4.83847	-5.464	0.998739	-0.0469514	-0.0177323	-0.00147032	img_SimpleFlight__0_1739254086915386700.png
SimpleFlight	1739254042493	-9.65587	-5.33174	-5.46102	0.998914	-0.0429963	-0.017936	-0.000726141	img_SimpleFlight__0_1739254087168855200.png
SimpleFlight	1739254042751	-9.56047	-5.88787	-5.45187	0.99977	-0.0145548	-0.015735	-8.31561e-05	img_SimpleFlight__0_1739254087426163300.png
SimpleFlight	1739254043000	-9.45161	-6.43063	-5.45517	0.996579	0.0818365	0.011475	0.00111402	img_SimpleFlight__0_1739254087676507400.png
SimpleFlight	1739254043255	-9.35152	-6.88633	-5.51898	0.996428	0.08316	0.0146655	9.94262e-05	img_SimpleFlight__0_1739254087930673500.png
SimpleFlight	1739254043504	-9.26096	-7.26161	-5.48158	0.99873	-0.0381905	-0.0326992	-0.00318012	img_SimpleFlight__0_1739254088180283300.png
SimpleFlight	1739254043753	-9.13182	-7.677	-5.47638	0.998163	-0.0482377	-0.0365985	-0.00224795	img_SimpleFlight__0_1739254088428805200.png
SimpleFlight	1739254044005	-8.95605	-8.15445	-5.47997	0.999044	-0.0303245	-0.0314834	-0.000908901	img_SimpleFlight__0_1739254088680188100.png
